"train_indices","barrio","cod_barrio","distrito","cod_distrito","longitud","latitud","precio.house.m2","sup.util","ref.hip.zona","dorm","banos","tipo.casa","inter.exter","ascensor","estado","antig","comercial","casco.historico","Ruidos_ext","Mal_olor","Poca_limp","Malas_comunic","Pocas_zonas","Delincuencia","M.30","CO","NO2","Nox","O3","SO2","PM10","Pobl.0_14_div_Poblac.Total","PoblJubilada_div_Poblac.Total","Inmigrantes.porc","ref.hip.zona ","radio","log.precio.house.m2"
"546","Cármenes","101","latina","10",-3.742604,40.406225,3936,40,2799,1,1,"piso","exterior","no","buen_estado",25,"0","0",0.37,0.22,0.53,0.24,0.2,0.53,"0",-0.000272622205610362,0.295455075103636,0.602395646333739,-0.444542064,-0.526250326905888,-0.144388522346748,11.6618606886501,21.8191401950297,13.9478008774786,"2799",4310.09985705046,8.27792025817214
"547","Marroquina","143","moratalaz","14",-3.638792,40.411127,3034,120,3232,4,2,"piso","exterior","si","buen_estado",15,"0","0",0.28,0.15,0.31,0.16,0.13,0.27,"0",0.171605218342493,-0.291869683570458,-0.247594927655882,-0.519928007,-0.0120521669441866,-0.391501602440862,13.0862840391885,22.22093651161,7.95629869628944,"3232",4810.5217923879,8.01763715990848
"548","Delicias","25","arganzuela","2",-3.694234,40.398712,3812,135,3790,3,2,"piso","exterior","si","buen_estado",5,"1","1",0.47,0.44,0.58,0.09,0.42,0.55,"0",1.3954875331909,0.146527008962068,0.864780734750119,0.119184986,-0.68809977200536,0.558068108968274,12.4059736305031,16.4637662379734,12.0677702549483,"3790",2258.66289458944,8.24590926477409
"550","Valverde","86","fuencarral","8",-3.68808,40.495265,3111,60,3158,2,2,"piso","exterior","no","buen_estado",3,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.21305987332121,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.53901075832143,-0.161808921481038,14.2042185577595,16.9485824548359,7.08064473299875,"3158",8507.72408172987,8.04269949689764
"551","San Diego","132","puente_vallecas","13",-3.667803,40.391992,2640,100,3027,2,1,"atico","exterior","si","buen_estado",2,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.206732362547042,-0.00346780999237247,-0.00366046363057954,0.082888225,-0.619502309144877,-0.146811582118239,14.0851619218533,17.5324251570275,15.6513581858227,"3027",3768.13980882362,7.87853419614036
"552","Cortes","13","centro","1",-3.6977351,40.416439,6333,140,4150,3,4,"atico","exterior","si","buen_estado",15,"1","0",0.53,0.39,0.53,0.03,0.47,0.65,"1",0.609603906640459,-0.389359759680056,-0.211100413444658,-0.505404671,0.574274912975616,0.506738514414809,8.89722566365522,16.2444144382421,18.5726018625499,"4150",389.711564103834,8.75352933651643
"553","Delicias","25","arganzuela","2",-3.693852,40.401601,3125,105,3672,3,2,"piso","exterior","si","buen_estado",40,"1","1",0.47,0.44,0.58,0.09,0.42,0.55,"0",1.6046451912556,0.273864850058452,1.60204238213105,0.150103472,-0.675268739753724,0.593164763690085,12.4059736305031,16.4637662379734,12.0677702549483,"3672",1937.88523981206,8.0471895621705
"554","Campamento","105","latina","10",-3.772774,40.395163,3080,80,3079,3,2,"piso","exterior","si","buen_estado",7,"0","0",0.36,0.21,0.44,0.27,0.22,0.37,"0",-0.218759430529168,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.625105086024108,-0.242803180081226,11.6618606886501,21.8191401950297,13.9478008774786,"3079",7137.97953423776,8.03268487596762
"555","San Isidro","113","carabanchel","11",-3.730996,40.390979,2753,69,2770,2,1,"piso","exterior","si","buen_estado",5,"0","0",0.43,0.3,0.53,0.18,0.33,0.61,"0",0.34550633612897,-0.32504030199075,-0.315550188243618,0.010131939,0.140769852553217,-0.0280283945972646,13.431372167504,18.6782268954326,17.8368933701206,"2770",4387.3039759122,7.92044650514261
"556","Casco Histórico de Vallecas","181","vallecas","18",-3.622634,40.38132,2316,80,2733,3,1,"piso","exterior","no","a_reformar",40,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.597833459106916,-0.00346780999237247,-0.00366046363057954,0.150954752,-0.47752001422296,-0.232560308383433,16.3236733530746,11.5771084486625,9.57490304915067,"2733",7403.65918053934,7.74759683869289
"557","Casco Histórico de Vicálvaro","191","vicalvaro","19",-3.614631,40.408366,2219,60,2556,3,1,"piso","exterior","no","buen_estado",25,"0","0",0.37,0.27,0.42,0.06,0.38,0.36,"0",-0.169124173507765,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.41798913411497,-0.216589391347257,18.3740185581727,12.6252676659529,9.04211277658815,"2556",6880.51525486355,7.70481192293259
"559","Cuatro Vientos","106","latina","10",-3.7732,40.372689,2954,57,2953,1,2,"piso","exterior","si","buen_estado",5,"0","0",0.21,0.67,0.78,0.72,0.72,0.16,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.505744458401686,-0.209540139436545,11.6618606886501,21.8191401950297,13.9478008774786,"2953",8425.05440737945,7.99091546309133
"561","Almenara","64","tetuan","6",-3.689411,40.473657,3238,77,3807,3,2,"piso","exterior","si","buen_estado",30,"0","0",0.41,0.26,0.45,0.15,0.49,0.49,"0",-0.0368546260225465,-0.0670757872865281,0.247008027177827,-0.331734136,0.0453952289180069,-0.0471792705389489,11.1810440577564,19.5566137701235,17.5599075693549,"3807",6100.24864630003,8.08271113423758
"562","Casco Histórico de Vallecas","181","vallecas","18",-3.615725,40.372166,2716,89,2835,3,2,"piso","exterior","si","buen_estado",7.5,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.504421882007337,-0.00346780999237247,-0.00366046363057954,0.242257427,-0.463950906545646,-0.190754483350335,16.3236733530746,11.5771084486625,9.57490304915067,"2835",8479.19954113786,7.90691548867859
"564","Fontarrón","145","moratalaz","14",-3.64004,40.399482,2329,65,2716,3,2,"piso","exterior","no","buen_estado",25,"0","0",0.25,0.15,0.41,0.05,0.14,0.27,"0",-0.268868782109243,-0.0086645195584647,-0.00805591552890658,-0.247439235,-0.258065415847698,-0.384707251502738,13.0862840391885,22.22093651161,7.95629869628944,"2716",5109.60308377215,7.75319426988434
"565","Villaverde Alto, Casco Histórico de Villaverde","171","villaverde","17",-3.714373,40.345769,3333,52,2413,2,1,"piso","exterior","no","buen_estado",25,"0","0",0.44,0.39,0.52,0.23,0.49,0.73,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.57283534104647,-0.0930566808153742,15.4340900438799,16.5594715715936,18.1236517127839,"2413",8322.67736521119,8.11162807830774
"566","Zofío","126","usera","12",-3.714237,40.378312,2375,60,2346,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.32,0.19,0.38,0.22,0.08,0.45,"0",0.170877315407705,-0.000434522365638723,0.0439983155223446,0.221821111,-0.46262395942757,0.0509300277686277,14.7617732259595,17.6805558506683,20.543385107905,"2346",4825.61217985788,7.77275271646874
"567","Pacífico","31","retiro","3",-3.678339,40.406912,3750,70,3933,3,2,"piso","exterior","si","buen_estado",25,"1","1",0.38,0.27,0.37,0.02,0.32,0.26,"0",0.776531051669868,-0.00346780999237247,-0.00366046363057954,-0.049828597,-0.134098395725323,0.154823720389864,11.4343101904508,21.3085529446878,6.06361267736289,"3933",1926.20898126101,8.22951111896446
"568","Palomeras Bajas","133","puente_vallecas","13",-3.663812,40.382971,2034,63,2620,3,1,"piso","exterior","no","segunda_mano",33.2479547977525,"0","0",0.37,0.31,0.47,0.21,0.21,0.56,"0",-0.697260359660568,-0.00346780999237247,-0.00366046363057954,0.093620762,-0.77402650784505,-0.220605452007313,14.0851619218533,17.5324251570275,15.6513581858227,"2620",4785.18315826182,7.61775957660851
"569","Hispanoamérica","54","chamartin","5",-3.662707,40.454989,3506,62,4458,1,1,"piso","exterior","si","buen_estado",40,"0","0",0.37,0.19,0.32,0.04,0.22,0.22,"0",-0.625355658858665,-0.00346780999237247,-0.00366046363057954,0.472114265,0.0960507317270461,-0.383374651187082,12.6403244799163,20.7824152819573,13.4305900824284,"4458",4832.41236869179,8.16223106548118
"571","Casco Histórico de Vicálvaro","191","vicalvaro","19",-3.625488,40.398006,3400,65,2703,2,2,"piso","exterior","si","buen_estado",5,"0","0",0.35,0.45,0.46,0.18,0.4,0.44,"0",-0.297002764525707,-0.00346780999237247,-0.00366046363057954,0.030341864,-0.350438337280407,-0.269914031429473,18.3740185581727,12.6252676659529,9.04211277658815,"2703",6307.12702157502,8.13153071060425
"572","Casa de Campo","91","moncloa","9",-3.721279,40.430245,4871,71,4773,3,1,"piso","exterior","si","buen_estado",20.7626853720065,"1","0",0.41,0.23,0.22,0.31,0.04,0.24,"0",0.0165937604377991,-0.00132382682857839,0.0257279591151091,0.030172194,-0.119727438447541,0.0683144050970804,14.2389070449109,18.7982210841953,8.04302415686803,"4773",2584.27140178374,8.49105453380654
"573","San Fermín","123","usera","12",-3.688856,40.366056,2685,95,2543,3,2,"piso","exterior","si","buen_estado",7.5,"0","0",0.45,0.47,0.62,0.59,0.48,0.75,"0",-0.247031552619583,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.67765694686141,0.209556796634314,14.7617732259595,17.6805558506683,20.543385107905,"2543",5913.78513224179,7.89543600694297
"574","Jerónimos","35","retiro","3",-3.689733,40.42124,6010,245,5770,7,3,"piso","exterior","si","a_reformar",30,"1","1",0.38,0.27,0.27,0.05,0.11,0.37,"1",0.760163238799661,1.01263295046042,0.88030773397548,-1.048339876,1.21441929542641,0.48652406552431,11.4343101904508,21.3085529446878,6.06361267736289,"5770",481.986924256034,8.70118002752925
"575","Rios Rosas","75","chamberi","7",-3.700916,40.445058,4500,140,3888,5,2,"atico","exterior","si","a_reformar",30,"1","1",0.42,0.28,0.39,0.01,0.56,0.21,"1",0.673246348894436,0.494403941107711,0.20461903416354,0.19306085,1.26622623562966,0.361202131255043,10.208239022182,22.7526510007271,9.66020549542505,"3888",2949.7191862766,8.41183267575841
"579","Universidad","15","centro","1",-3.701782,40.427685,4855,120,3948,3,1,"piso","exterior","si","buen_estado",33.2549928258497,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.761982899830119,-0.101441513700602,-0.00239930332497072,-0.840186821,1.11375932491352,0.416371948290691,8.89722566365522,16.2444144382421,18.5726018625499,"3948",1142.4355868135,8.48776438072542
"581","Ciudad Universitaria","93","moncloa","9",-3.729815,40.469347,4824,136,3777,3,3,"piso","exterior","si","buen_estado",5,"1","0",0.35,0.17,0.32,0.16,0.11,0.25,"0",-0.227851769048133,-0.00346780999237247,-0.00366046363057954,0.139477116,-0.611417775606754,-0.121954502518848,14.2389070449109,18.7982210841953,8.04302415686803,"3777",6349.17280427669,8.48135873840702
"582","Valverde","86","fuencarral","8",-3.674605,40.506148,5161,55,4167,1,1,"piso","exterior","si","buen_estado",5,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.603769302823076,-0.277123074607946,14.2042185577595,16.9485824548359,7.08064473299875,"4167",9847.9710586181,8.54888563814873
"585","Acacias","22","arganzuela","2",-3.70349,40.40065,5135,65,3540,2,2,"piso","exterior","si","buen_estado",8,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",0.999318227233005,0.0471319414424523,0.187661398793485,0.620056388,-0.59152679587734,0.381114767652922,12.4059736305031,16.4637662379734,12.0677702549483,"3540",2177.26537171859,8.54383512236266
"586","Canillas","163","hortaleza","16",-3.651452,40.468858,1260,342,3650,6,5,"chalet","exterior","si","buen_estado",7.5,"1","0",0.29,0.12,0.36,0.11,0.21,0.21,"0",-0.37117301967862,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.402386442978409,-0.372216535191468,15.5469058171102,15.6252175325429,7.53242685105692,"3650",6645.79694975259,7.13886699994552
"588","Ibiza","34","retiro","3",-3.675807,40.421844,6186,142,4565,4,3,"piso","exterior","si","buen_estado",30,"1","1",0.33,0.2,0.31,0.01,0.08,0.2,"0",0.578744020694021,0.103857595142457,-0.00110580650348836,-0.362834421,0.64897592461119,0.00108988165272352,11.4343101904508,21.3085529446878,6.06361267736289,"4565",1623.83682097556,8.73004395324502
"590","Embajadores","12","centro","1",-3.699158,40.413182,4808,130,3954,2,2,"piso","exterior","no","buen_estado",30,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"1",0.680166711807601,-0.207606818724256,-0.132046433693508,-0.062630923,0.205435687044765,0.485819447642355,8.89722566365522,16.2444144382421,18.5726018625499,"3954",754.117383052882,8.47803647621504
"592","Vallehermoso","76","chamberi","7",-3.712652,40.446495,4379,70,4087,3,1,"piso","exterior","si","a_reformar",30.4563612820798,"1","0",0.45,0.27,0.32,0.03,0.24,0.24,"1",0.314557881931822,0.707595191405433,0.349099937931944,0.811206048,0.511360645697225,0.22818794294043,10.208239022182,22.7526510007271,9.66020549542505,"4087",3421.65604933928,8.3845756668014
"595","Quintana","153","ciudad_lineal","15",-3.648539,40.437053,3500,65,3035,3,1,"piso","exterior","si","buen_estado",30,"0","0",0.4,0.24,0.47,0.05,0.32,0.45,"0",-0.602298082241469,-0.166525265584503,-0.138230992522655,0.008162955,-0.382853429487954,-0.447370311502833,12.6403244799163,20.7824152819573,13.4305900824284,"3035",4390.13545356091,8.1605182474775
"596","Cuatro Caminos","62","tetuan","6",-3.698509,40.448596,4167,103,4297,4,2,"piso","exterior","si","buen_estado",20,"1","1",0.45,0.29,0.41,0.03,0.45,0.43,"1",0.493856915869563,0.210931926674569,0.0843361427205863,0.294690939,1.15560782336924,0.328897646925753,11.1810440577564,19.5566137701235,17.5599075693549,"4297",3311.21873809432,8.33495163142245
"598","Lista","45","salamanca","4",-3.67432,40.431269,7538,45,6260,1,1,"piso","exterior","si","nuevo-semin,",4.74091590854237,"1","1",0.37,0.23,0.33,0.01,0.43,0.19,"0",0.415343431989662,-0.469153357019463,-0.529877286837946,-0.08571327,0.998840439658675,-0.106540075240984,10.8508323139206,22.4451037773467,8.57455680888883,"6260",2195.18898698672,8.92771217382708
"599","San Fermín","123","usera","12",-3.688682,40.367297,2750,110,2546,4,2,"piso","exterior","si","buen_estado",9.54459904682594,"0","0",0.45,0.47,0.62,0.59,0.48,0.75,"0",-0.241718321094449,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.680668795602354,0.218747947300313,14.7617732259595,17.6805558506683,20.543385107905,"2546",5777.38015909619,7.91935619066062
"600","Villaverde Alto, Casco Histórico de Villaverde","171","villaverde","17",-3.71413,40.348425,2417,54,2413,2,1,"piso","exterior","no","buen_estado",30,"0","0",0.44,0.39,0.52,0.23,0.49,0.73,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.567469814024852,-0.080493278325891,15.4340900438799,16.5594715715936,18.1236517127839,"2413",8029.01350268528,7.79028238070348
"601","Lucero","103","latina","10",-3.749514,40.407712,2238,86,2549,4,1,"piso","exterior","si","buen_estado",30,"0","0",0.38,0.21,0.39,0.09,0.13,0.47,"0",-0.356716792566472,0.112401913391088,0.231261508950634,-0.065176764,-0.718384112007948,-0.277915373258927,11.6618606886501,21.8191401950297,13.9478008774786,"2549",4820.99935183777,7.71333788887187
"602","Valverde","86","fuencarral","8",-3.690594,40.493524,2286,68,3205,3,1,"piso","exterior","no","a_reformar",42.3608628909528,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.190649393090884,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.536321905827231,-0.126864799426921,14.2042185577595,16.9485824548359,7.08064473299875,"3205",8302.91025957366,7.73455884435476
"603","Pradolongo","127","usera","12",-3.705161,40.385864,2432,90,2734,2,1,"piso","interior","si","buen_estado",7.5,"0","0",0.44,0.31,0.52,0.2,0.26,0.69,"0",0.577454147921064,-0.00225601107265543,0.0153792266986673,0.197851252,-0.584614718075262,0.267366083614081,14.7617732259595,17.6805558506683,20.543385107905,"2734",3795.77154842338,7.79646924308606
"604","Argüelles","92","moncloa","9",-3.718185,40.42923,2973,70,2968,3,1,"piso","interior","si","a_reformar",25,"0","0",0.37,0.24,0.28,0.05,0.05,0.33,"1",0.212764889385358,0.00733971675632008,0.144482567662562,0.039994527,0.0560435414185055,0.136716543075313,14.2389070449109,18.7982210841953,8.04302415686803,"2968",2300.3439962283,7.9973268229981
"607","Adelfas","32","retiro","3",-3.670957,40.403546,3883,91,3576,3,2,"piso","exterior","si","buen_estado",15,"1","1",0.5,0.39,0.45,0.02,0.59,0.43,"0",0.453664392358168,-0.00346780999237247,-0.00366046363057954,0.045841477,-0.254031469438554,-0.084859647952519,11.4343101904508,21.3085529446878,6.06361267736289,"3576",2641.11062499351,8.26436332973167
"608","Peñagrande","83","fuencarral","8",-3.720975,40.483809,3091,50,3362,2,1,"piso","exterior","no","buen_estado",40,"0","0",0.3,0.14,0.34,0.12,0.31,0.28,"0",-0.172145985695966,0.0209941375044809,0.0139317371627194,0.623035845,-0.804862774607872,-0.0353773470542553,14.2042185577595,16.9485824548359,7.08064473299875,"3362",7552.53351401005,8.03624994213212
"609","Chopera","23","arganzuela","2",-3.6964,40.3942,2443,50,2970,3,1,"piso","exterior","no","a_reformar",40,"1","1",0.43,0.35,0.56,0.07,0.27,0.52,"0",1.0865110869651,0.00974843780540103,0.0728590732147624,0.098380959,-0.685474108736936,0.485268095875764,12.4059736305031,16.4637662379734,12.0677702549483,"2970",2764.93647015149,7.80098207125774
"610","Villaverde Alto, Casco Histórico de Villaverde","171","villaverde","17",-3.704109,40.343519,2800,50,2613,2,1,"piso","exterior","no","buen_estado",40,"0","0",0.44,0.39,0.52,0.23,0.49,0.73,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.606981687908463,-0.0353688933233609,15.4340900438799,16.5594715715936,18.1236517127839,"2613",8441.10777721308,7.9373746961633
"611","Imperial","21","arganzuela","2",-3.71295,40.403529,3587,69,4111,2,1,"piso","exterior","si","buen_estado",25.5396229524327,"1","1",0.39,0.31,0.49,0.22,0.28,0.33,"0",0.474204683176003,0.727277859847042,0.406103744856956,1.226880055,-0.532660327819264,0.202354485628835,12.4059736305031,16.4637662379734,12.0677702549483,"4111",2320.59231442537,8.18507147753228
"613","Entrevías","131","puente_vallecas","13",-3.667417,40.378263,1722,75,2456,3,1,"piso","exterior","no","a_reformar",35,"0","0",0.34,0.22,0.58,0.17,0.23,0.62,"0",-0.59261394054846,-0.00346780999237247,-0.00366046363057954,0.066877546,-0.769481294546964,-0.137871153779145,14.0851619218533,17.5324251570275,15.6513581858227,"2456",5086.76190660294,7.45124168498768
"614","Valdeacederas","65","tetuan","6",-3.704646,40.468792,3750,64,3159,2,2,"atico","exterior","si","buen_estado",5,"0","0",0.42,0.27,0.49,0.19,0.49,0.41,"0",-0.0398303042439811,-0.00346780999237247,-0.00366046363057954,0.265018939,-0.0906951601736651,0.171750346512055,11.1810440577564,19.5566137701235,17.5599075693549,"3159",5607.7802562936,8.22951111896446
"616","Ventas","151","ciudad_lineal","15",-3.653812,40.430893,2350,100,3119,4,2,"piso","interior","no","buen_estado",25,"0","0",0.41,0.26,0.47,0.38,0.31,0.41,"0",-0.215657663281109,-0.00346780999237247,-0.00366046363057954,-0.181140338,-0.126977833631547,-0.444834165500774,12.6403244799163,20.7824152819573,13.4305900824284,"3119",3701.35691279479,7.7621706071382
"617","Ciudad Universitaria","93","moncloa","9",-3.728601,40.47005,5000,220,3664,5,3,"atico","exterior","si","buen_estado",30,"1","0",0.35,0.17,0.32,0.16,0.11,0.25,"0",-0.21794804340833,-0.00346780999237247,-0.00366046363057954,0.184858789,-0.61082838366376,-0.10822516646131,14.2389070449109,18.7982210841953,8.04302415686803,"3664",6371.196926006,8.51719319141624
"619","Sol","16","centro","1",-3.70265,40.416371,5472,30,4367,1,1,"estudio","exterior","si","buen_estado",27.857352057694,"1","1",0.55,0.41,0.45,0.02,0.68,0.75,"1",0.454538516248676,-0.862127296765299,-0.543683812660687,-0.127753235,0.400182714514864,0.405023563133622,12.6403244799163,20.7824152819573,13.4305900824284,"4367",742.372441039219,8.60739945930239
